Files Compared,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM,ORB,SSIM
"('4.png', '29.png')",0.720149254,0.757311926,0.815668203,0.749822429,0.924242424,0.912894647,0.992031873,0.952774295,0.997005988,0.947203731
"('4.png', '30.png')",0.711206897,0.709153198,0.810810811,0.781078201,0.913978495,0.845037254,0.985559567,0.967132852,1,0.983075378
"('4.png', '31.png')",0.587939698,0.717962219,0.857142857,0.717084282,0.915789474,0.891748038,0.978417266,0.91776587,1,0.992459661
"('4.png', '32.png')",0.719457014,0.580318558,0.876712329,0.770907435,0.905472637,0.765789048,0.98136646,0.977335899,1,1
"('4.png', '33.png')",0.705128205,0.709448018,0.836158192,0.738202247,0.914027149,0.878492833,0.990243902,0.938558653,1,0.958649361
"('4.png', '34.png')",0.725,0.732797269,0.839779006,0.662664038,0.929411765,0.865618346,0.984732824,0.966991113,1,1
"('4.png', '35.png')",0.723140496,0.678832378,0.821621622,0.781505486,0.957142857,0.880645921,0.986622074,0.977674044,0.995652174,0.942044734
"('4.png', '36.png')",0.724299065,0.743376489,0.889447236,0.668595446,0.92,0.883133945,0.997282609,0.984273527,1,1
"('4.png', '37.png')",0.786610879,0.734848418,0.852459016,0.726976116,0.90052356,0.845880901,0.991304348,0.940500438,1,1
"('4.png', '38.png')",0.690082645,0.749552822,0.805,0.741352606,0.936170213,0.910925176,0.988130564,0.970413159,1,0.975065061
"('4.png', '39.png')",0.57591623,0.674109206,0.849557522,0.762179492,0.921568627,0.935433137,0.990950226,0.938254964,1,1
"('4.png', '40.png')",0.606796117,0.680186127,0.887179487,0.766581629,0.941747573,0.881619795,0.986238532,0.936165443,1,1
"('4.png', '41.png')",0.709163347,0.778218777,0.898058252,0.707353938,0.86407767,0.826330151,0.991769547,0.948948659,0.994350282,0.941912775
"('4.png', '42.png')",0.71040724,0.666156249,0.692307692,0.749607619,0.914438503,0.851820524,1,0.951972928,1,0.975108024
"('4.png', '43.png')",0.736625514,0.617173386,0.833333333,0.770349413,0.908536585,0.828914112,1,0.983525032,1,0.983488578
"('4.png', '44.png')",0.627906977,0.721806891,0.842696629,0.728715949,0.931578947,0.83838809,0.991189427,0.95205404,1,1
"('4.png', '45.png')",0.705607477,0.679424583,0.805555556,0.768343179,0.918128655,0.882911872,0.978417266,0.964123854,1,0.960948954
"('4.png', '46.png')",0.778801843,0.63526033,0.907488987,0.741730205,0.915841584,0.86383608,0.996138996,0.962948049,1,0.986462608
"('4.png', '47.png')",0.603174603,0.627021546,0.863849765,0.746230927,0.90521327,0.8842635,0.996389892,0.95930976,0.996539792,0.966211732
"('4.png', '48.png')",0.617647059,0.620139856,0.824175824,0.799387489,0.917050691,0.892820447,0.985981308,0.837406839,1,0.99757746
"('4.png', '49.png')",0.744680851,0.736769969,0.864035088,0.761945606,0.95049505,0.860086056,0.994475138,0.980962389,1,0.928525052
"('4.png', '50.png')",0.776371308,0.765250155,0.876404494,0.786877293,0.944723618,0.895964843,0.99137931,0.918981041,1,0.994483708
"('4.png', '51.png')",0.677725118,0.6915817,0.869369369,0.781896893,0.944162437,0.858068244,0.988888889,0.899213391,1,0.94601745
"('4.png', '52.png')",0.617346939,0.696400486,0.827586207,0.746983432,0.960199005,0.887534116,0.995951417,0.934107177,1,0.951335572
"('4.png', '53.png')",0.822222222,0.612137585,0.878787879,0.76517111,0.924855491,0.846519824,0.983221477,0.963739973,1,0.937708225
"('4.png', '54.png')",0.653658537,0.64688263,0.908629442,0.758279672,0.920560748,0.909587254,0.996875,0.963891592,1,1
"('4.png', '55.png')",0.629411765,0.595712921,0.793939394,0.774823332,0.881481481,0.905336932,0.995575221,0.901843787,1,1
"('4.png', '56.png')",0.603686636,0.69637605,0.81773399,0.749812403,0.906403941,0.830390161,0.99044586,0.967555446,1,0.988357961
"('4.png', '57.png')",0.7,0.684145811,0.880733945,0.708919914,0.962962963,0.9132179,0.991452991,0.983799831,1,1
"('4.png', '58.png')",0.744292237,0.756023817,0.921182266,0.79375713,0.941176471,0.847225486,0.990566038,0.924179322,1,0.887077466
"('4.png', '59.png')",0.69058296,0.683917837,0.944723618,0.745380533,0.878640777,0.834954713,0.991202346,0.967308006,0.99669967,0.975799304
"('4.png', '60.png')",0.722488038,0.644754235,0.854368932,0.792460394,0.930555556,0.860762316,0.993150685,0.965186443,1,0.985031959
"('4.png', '61.png')",0.771551724,0.716795804,0.859756098,0.773916905,0.941666667,0.887649024,0.990697674,0.942585097,1,1
"('4.png', '62.png')",0.760456274,0.78894475,0.829493088,0.772966693,0.900497512,0.769133764,0.990697674,0.928559057,1,1
"('4.png', '63.png')",0.696428571,0.703330261,0.907407407,0.831623735,0.841463415,0.784104455,0.996753247,0.968050894,1,0.989154707
"('4.png', '64.png')",0.762331839,0.70583963,0.861344538,0.716147113,0.973262032,0.884665265,0.996453901,0.976377961,1,0.997841748
"('5.png', '6.png')",0.745098039,0.482610194,0.810185185,0.76398279,0.917948718,0.884928204,0.971098266,0.83922424,1,0.985853626
"('5.png', '7.png')",0.738636364,0.478546443,0.846153846,0.75450309,0.903225806,0.886050109,0.962962963,0.804848846,1,0.975782657
"('5.png', '8.png')",0.837438424,0.496452397,0.879396985,0.790360447,0.914285714,0.886429261,0.958549223,0.854525228,1,0.99571907
"('5.png', '9.png')",0.730769231,0.485045446,0.835616438,0.767271433,0.896907216,0.887415541,0.968253968,0.875416257,1,0.99329653
"('5.png', '10.png')",0.732673267,0.482543609,0.870535714,0.802069823,0.887096774,0.854733316,0.967213115,0.872644894,0.994579946,0.976817775
"('5.png', '11.png')",0.682432432,0.454814032,0.748743719,0.730338881,0.907608696,0.862441759,0.944444444,0.869064994,1,0.99571907
"('5.png', '12.png')",0.766304348,0.470063157,0.86784141,0.754915719,0.925925926,0.815234358,0.953125,0.845787868,1,0.989741571
"('5.png', '13.png')",0.706586826,0.497196554,0.802030457,0.753591447,0.86440678,0.828262237,0.945652174,0.8361887,1,0.959958685
"('5.png', '14.png')",0.737804878,0.45831197,0.882352941,0.743017104,0.942105263,0.892796327,0.961956522,0.854126798,1,0.99571907
"('5.png', '15.png')",0.81875,0.495832257,0.659793814,0.73171045,0.907692308,0.889158828,0.951351351,0.860862826,0.996987952,0.95407225
"('5.png', '16.png')",0.751219512,0.473553952,0.824561404,0.790398202,0.914572864,0.874247766,0.968553459,0.853219893,1,0.99571907
"('5.png', '17.png')",0.78125,0.496960297,0.711442786,0.782968051,0.968586387,0.867588014,0.947368421,0.826340209,1,0.99571907
"('5.png', '18.png')",0.824858757,0.471433508,0.791666667,0.791586846,0.911111111,0.877747576,0.944099379,0.829054292,0.99691358,0.967716956
"('5.png', '19.png')",0.82527881,0.549563411,0.812206573,0.798538484,0.882978723,0.837044576,0.993333333,0.878786572,1,0.989998115
"('5.png', '20.png')",0.779661017,0.485773426,0.731343284,0.743520326,0.913294798,0.854807092,0.979166667,0.836137253,1,0.949256685
"('5.png', '21.png')",0.757225434,0.492068068,0.799043062,0.657976542,0.972375691,0.899472943,0.955882353,0.837779173,0.997289973,0.977668171
"('5.png', '22.png')",0.748603352,0.496583408,0.811926606,0.761068959,0.853333333,0.769004187,0.954773869,0.853886519,1,0.993481275
"('5.png', '23.png')",0.793296089,0.496503787,0.831111111,0.773576365,0.972677596,0.903030397,0.947368421,0.842711773,0.997311828,0.977708127
"('5.png', '24.png')",0.794117647,0.493818045,0.848101266,0.75169259,0.813953488,0.850336028,0.982954545,0.869489704,1,0.99571907
"('5.png', '25.png')",0.825892857,0.496195592,0.859223301,0.756500747,0.919354839,0.857287598,0.955555556,0.847618881,1,0.99571907
"('5.png', '26.png')",0.861313869,0.663967814,0.854625551,0.764296178,0.974874372,0.892143777,0.977142857,0.857838531,0.997076023,0.960404989
"('5.png', '27.png')",0.793939394,0.489397108,0.868544601,0.795210746,0.964285714,0.903400131,0.964824121,0.845427388,1,0.964918536
"('5.png', '28.png')",0.88030888,0.600796222,0.782828283,0.68481757,0.875675676,0.87776504,0.963636364,0.837196773,1,0.973653135
"('5.png', '29.png')",0.808743169,0.472126272,0.793859649,0.751445581,0.928961749,0.902756118,0.965853659,0.855683475,1,0.943271956
"('5.png', '30.png')",0.772222222,0.468245615,0.802575107,0.80546692,0.904255319,0.829711072,0.975,0.85702437,1,0.978794448
"('5.png', '31.png')",0.735294118,0.492868445,0.816513761,0.717468662,0.924731183,0.868861366,0.943298969,0.847119982,0.997524752,0.988178731
"('5.png', '32.png')",0.832061069,0.572096981,0.875518672,0.793996986,0.874213836,0.756707193,0.945054945,0.865568845,1,0.99571907
"('5.png', '33.png')",0.788571429,0.486782519,0.808823529,0.767451164,0.846994536,0.85668136,0.930635838,0.846029789,1,0.954368431
"('5.png', '34.png')",0.828402367,0.494932784,0.806603774,0.668017024,0.931937173,0.852085612,0.978142077,0.857525319,1,0.99571907
"('5.png', '35.png')",0.788288288,0.506115041,0.739583333,0.782117136,0.913294798,0.864660668,0.963157895,0.868469756,1,0.937763804
"('5.png', '36.png')",0.761363636,0.49146433,0.854368932,0.693018002,0.935643564,0.876971186,0.958333333,0.871197606,1,0.99571907
"('5.png', '37.png')",0.813829787,0.494562627,0.845070423,0.75200649,0.888268156,0.84453979,0.944444444,0.830363155,1,0.99571907
"('5.png', '38.png')",0.760869565,0.476970635,0.757322176,0.748353267,0.935960591,0.90054523,0.956043956,0.866335439,0.99713467,0.970784131
"('5.png', '39.png')",0.695945946,0.497999003,0.889795918,0.78669659,0.954081633,0.916688904,0.958579882,0.843113525,1,0.99571907
"('5.png', '40.png')",0.650887574,0.495161715,0.871428571,0.794255207,0.909090909,0.879477088,0.956521739,0.839634758,1,0.99571907
"('5.png', '41.png')",0.740740741,0.481413893,0.901709402,0.726052916,0.815028902,0.830113459,0.942857143,0.854521179,1,0.937631845
"('5.png', '42.png')",0.815384615,0.485119291,0.64893617,0.73107387,0.88590604,0.849268606,0.983783784,0.853825616,1,0.970827094
"('5.png', '43.png')",0.73853211,0.508130504,0.798029557,0.778493457,0.873684211,0.814251959,0.96,0.871893878,1,0.979207649
"('5.png', '44.png')",0.682634731,0.44987391,0.846846847,0.739442934,0.896103896,0.811282676,0.978494624,0.847327714,1,0.99571907
"('5.png', '45.png')",0.782122905,0.478635789,0.834196891,0.777960946,0.942583732,0.883722973,0.980487805,0.86047932,1,0.956668024
"('5.png', '46.png')",0.862876254,0.602380238,0.888,0.719492862,0.931578947,0.857390272,0.939759036,0.860991189,0.997461929,0.982181678
"('5.png', '47.png')",0.717514124,0.492157636,0.880733945,0.751633068,0.865497076,0.876963546,0.989583333,0.86304997,1,0.96396961
"('5.png', '48.png')",0.716763006,0.50869198,0.821782178,0.802507162,0.943181818,0.884013728,0.935483871,0.783108245,1,0.99329653
"('5.png', '49.png')",0.811428571,0.484906983,0.783410138,0.756787727,0.9408867,0.854625822,0.987654321,0.871667759,1,0.924244122
"('5.png', '50.png')",0.822429907,0.490698017,0.854271357,0.795777874,0.924731183,0.88398168,0.955223881,0.819607103,1,0.990202778
"('5.png', '51.png')",0.73255814,0.46864448,0.829166667,0.789844315,0.93,0.835732124,0.937799043,0.814754837,1,0.941736521
"('5.png', '52.png')",0.717948718,0.496393514,0.822335025,0.771979268,0.989071038,0.890385367,0.962962963,0.827146673,1,0.947054642
"('5.png', '53.png')",0.856603774,0.608433503,0.824120603,0.740818042,0.903381643,0.863001219,0.943589744,0.855436532,1,0.933717551
"('5.png', '54.png')",0.761006289,0.485460232,0.885462555,0.771341276,0.899441341,0.902063334,0.972826087,0.86848166,1,0.99571907
"('5.png', '55.png')",0.725490196,0.549558203,0.766839378,0.7839198,0.819148936,0.889797738,0.972527473,0.8257493,1,0.99571907
"('5.png', '56.png')",0.721854305,0.496516977,0.831050228,0.762906293,0.846153846,0.814971692,0.963350785,0.858034421,1,0.984077031
"('5.png', '57.png')",0.74556213,0.500440892,0.812749004,0.720032861,0.959537572,0.90797995,0.975460123,0.871716436,1,0.99571907
"('5.png', '58.png')",0.817708333,0.455065472,0.876068376,0.818657476,0.931937173,0.84085171,0.957446809,0.826944333,1,0.882796536
"('5.png', '59.png')",0.79375,0.49205832,0.890410959,0.768909766,0.903614458,0.8280848,0.947058824,0.863276439,1,0.971518374
"('5.png', '60.png')",0.763736264,0.492191663,0.905829596,0.801327869,0.888268156,0.868353847,0.979274611,0.868101819,0.994897959,0.980751029
"('5.png', '61.png')",0.840517241,0.509158654,0.821256039,0.78971455,0.889473684,0.87400249,0.980099502,0.872290222,1,0.99571907
"('5.png', '62.png')",0.811827957,0.495727686,0.859649123,0.788783414,0.817073171,0.770995235,0.976635514,0.836256638,1,0.99571907
"('5.png', '63.png')",0.730994152,0.464469016,0.835748792,0.818759377,0.739393939,0.77651912,0.968421053,0.87455398,1,0.984873777
"('5.png', '64.png')",0.77486911,0.486750465,0.828947368,0.726181912,0.890625,0.880346485,0.96373057,0.866655509,1,0.993560818
"('6.png', '7.png')",0.54185022,0.623958847,0.788732394,0.765420421,0.928571429,0.889240204,0.976958525,0.83416544,0.997333333,0.970198143
"('6.png', '8.png')",0.710659898,0.740241412,0.820512821,0.809968189,0.957345972,0.888858493,0.965811966,0.888213103,0.997311828,0.990134556
"('6.png', '9.png')",0.583333333,0.70624525,0.863636364,0.79961419,0.923728814,0.883070595,0.995594714,0.894346727,0.997326203,0.987946246
"('6.png', '10.png')",0.609649123,0.648326134,0.870646766,0.798334059,0.892682927,0.831098791,0.969298246,0.901925716,1,0.971233261
"('6.png', '11.png')",0.477272727,0.626766793,0.734042553,0.740568316,0.87434555,0.849933967,0.98630137,0.896182635,0.997311828,0.990134556
"('6.png', '12.png')",0.615740741,0.744540527,0.807511737,0.767932526,0.909090909,0.830586037,0.974025974,0.880076606,1,0.984157057
"('6.png', '13.png')",0.681451613,0.791137162,0.827906977,0.767232435,0.913242009,0.802766483,0.978070175,0.881094455,1,0.954374171
"('6.png', '14.png')",0.589353612,0.719950474,0.820512821,0.719920156,0.957264957,0.8919071,0.974248927,0.89392532,0.997311828,0.990134556
"('6.png', '15.png')",0.647826087,0.728896334,0.697435897,0.714520299,0.942477876,0.887278872,0.978070175,0.893801998,1,0.948487736
"('6.png', '16.png')",0.589861751,0.649552447,0.818965517,0.82781609,0.900552486,0.856997567,0.986547085,0.887174121,0.997311828,0.990134556
"('6.png', '17.png')",0.669491525,0.75779627,0.783653846,0.777403516,0.944162437,0.860424971,0.971563981,0.843083421,0.997311828,0.990134556
"('6.png', '18.png')",0.68879668,0.747432224,0.8,0.768668126,0.920560748,0.872482516,0.974489796,0.86424659,1,0.962132442
"('6.png', '19.png')",0.760736196,0.577506954,0.841004184,0.766051435,0.919047619,0.824569351,1,0.912576749,0.992227979,0.984413602
"('6.png', '20.png')",0.587064677,0.697443501,0.683486239,0.739953332,0.906735751,0.850046,0.99122807,0.859619511,1,0.944460523
"('6.png', '21.png')",0.676724138,0.760236915,0.697142857,0.659288757,0.969432314,0.891337003,0.977973568,0.877632964,0.997368421,0.972083657
"('6.png', '22.png')",0.58984375,0.753770732,0.828054299,0.758265424,0.916256158,0.74589749,0.97235023,0.880869784,1,0.987896761
"('6.png', '23.png')",0.590243902,0.715936384,0.830097087,0.729258183,0.948497854,0.900651255,0.969432314,0.869961267,0.994736842,0.972146335
"('6.png', '24.png')",0.671497585,0.663042785,0.867724868,0.735190602,0.90430622,0.81963526,0.98173516,0.899879705,0.997311828,0.990134556
"('6.png', '25.png')",0.816216216,0.688366938,0.851851852,0.828294724,0.941964286,0.867143923,0.964285714,0.881806402,0.997311828,0.990134556
"('6.png', '26.png')",0.608108108,0.517905775,0.792951542,0.762009886,0.98206278,0.892783391,0.973214286,0.88940253,1,0.954820475
"('6.png', '27.png')",0.67,0.657929025,0.843902439,0.771322841,0.971014493,0.902804453,0.967346939,0.874614414,1,0.959334023
"('6.png', '28.png')",0.826347305,0.583072183,0.740740741,0.67428853,0.937799043,0.88868525,0.97311828,0.830498763,1,0.968068621
"('6.png', '29.png')",0.591549296,0.668746641,0.779279279,0.759468406,0.943127962,0.899372675,0.986956522,0.885555801,1,0.937338288
"('6.png', '30.png')",0.579207921,0.680364783,0.743842365,0.79042596,0.927184466,0.849804501,0.986547085,0.895080201,1,0.973209934
"('6.png', '31.png')",0.650980392,0.797405131,0.809045226,0.733504105,0.920212766,0.893989958,0.983333333,0.880868226,0.994750656,0.982594217
"('6.png', '32.png')",0.645833333,0.557051,0.877358491,0.76995102,0.892682927,0.766545368,0.949790795,0.899542604,0.997311828,0.990134556
"('6.png', '33.png')",0.602803738,0.642156101,0.776649746,0.734936195,0.889908257,0.860767716,0.965686275,0.874959413,1,0.948877872
"('6.png', '34.png')",0.684931507,0.711005237,0.805555556,0.694768316,0.924731183,0.844825007,0.966386555,0.89073974,0.997311828,0.990134556
"('6.png', '35.png')",0.698492462,0.608176579,0.803738318,0.751086736,0.963302752,0.873034563,0.970464135,0.90116054,0.996183206,0.935367023
"('6.png', '36.png')",0.629955947,0.766993957,0.825136612,0.697537081,0.913875598,0.87080333,0.985781991,0.905837301,0.997311828,0.990134556
"('6.png', '37.png')",0.646788991,0.694139353,0.852216749,0.713907602,0.920560748,0.836842171,0.982378855,0.86343929,0.997311828,0.990134556
"('6.png', '38.png')",0.652719665,0.76515983,0.742081448,0.774093683,0.951456311,0.88538318,0.96969697,0.894629573,1,0.965199617
"('6.png', '39.png')",0.618644068,0.719351313,0.855721393,0.759095543,0.943661972,0.92483224,0.974747475,0.862482125,0.997311828,0.990134556
"('6.png', '40.png')",0.651639344,0.716339178,0.848780488,0.749574427,0.920187793,0.870130918,0.955555556,0.864446654,0.997311828,0.990134556
"('6.png', '41.png')",0.610859729,0.712238784,0.825,0.715713156,0.9375,0.809141481,0.949308756,0.883266999,1,0.944294319
"('6.png', '42.png')",0.644897959,0.662718781,0.596059113,0.753459881,0.887640449,0.844745313,0.974248927,0.877795878,0.997237569,0.971905062
"('6.png', '43.png')",0.651162791,0.639517743,0.849056604,0.779172958,0.865168539,0.821109938,0.995305164,0.90746072,1,0.973623135
"('6.png', '44.png')",0.544186047,0.662373187,0.770731707,0.724150886,0.955801105,0.815241933,0.983263598,0.877977317,0.997311828,0.990134556
"('6.png', '45.png')",0.664031621,0.732327559,0.768041237,0.767430836,0.922222222,0.87395802,0.982142857,0.88555727,1,0.95108351
"('6.png', '46.png')",0.742138365,0.588504829,0.923857868,0.756155612,0.895734597,0.846714242,1,0.888674832,0.99742268,0.976597164
"('6.png', '47.png')",0.535545024,0.58575468,0.813471503,0.765172502,0.907079646,0.877390248,0.974137931,0.882143903,1,0.963797571
"('6.png', '48.png')",0.546296296,0.608733556,0.807511737,0.820428387,0.917748918,0.883597801,0.976415094,0.775971687,0.997326203,0.987946246
"('6.png', '49.png')",0.647826087,0.731771706,0.76344086,0.751659026,0.942307692,0.843074727,0.985714286,0.903973165,1,0.918659608
"('6.png', '50.png')",0.664835165,0.674698815,0.834101382,0.825847689,0.907488987,0.891673691,0.971291866,0.847378648,1,0.984618264
"('6.png', '51.png')",0.572093023,0.636615835,0.751196172,0.780869137,0.957746479,0.852460876,0.978448276,0.836108807,1,0.936690952
"('6.png', '52.png')",0.618473896,0.745255977,0.82464455,0.756791379,0.981308411,0.886480468,0.977777778,0.857596678,1,0.942575374
"('6.png', '53.png')",0.713483146,0.584709071,0.81865285,0.780255307,0.915422886,0.835410471,0.982608696,0.886634276,1,0.941431587
"('6.png', '54.png')",0.573333333,0.647918456,0.860576923,0.746728496,0.937799043,0.897674131,0.981481481,0.888695743,0.997311828,0.990134556
